Event_ID,Event_Date,Source_Name,Source_Sectors,Source_Country,Event_Text,CAMEO_Code,Intensity,Target_Name,Target_Sectors,Target_Country,Story_ID,Sentence_Number,Publisher,City,District,Province,Country,Latitude,Longitude,CAMEO_Code_Modified
17105644,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8283834,1,Philippine Daily Inquirer,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17105645,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8283834,5,Philippine Daily Inquirer,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17105742,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Egypt,,Egypt,8283977,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17105743,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Militant (Egypt),Unidentified Forces,Egypt,8283977,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17100252,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,13430915,6,The New York Times,,,,Egypt,30.0626,31.2497,141
17100574,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,13431198,5,Hindustan Times,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17103890,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,33220727,5,All Africa,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17108265,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7934311,3,Thai News Service,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17108297,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,7934322,5,Thai News Service,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17108327,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7934350,2,Daily Telegraph,,,,Egypt,30.0626,31.2497,141
17108432,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Egypt,,Egypt,7934473,4,The Nation (Thailand),Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17108434,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Militant (Egypt),Unidentified Forces,Egypt,7934473,4,The Nation (Thailand),Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17108444,2011-02-04,Protester (Jordan),"Protestors / Popular Opposition / Mobs,Dissident",Jordan,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7934482,3,Daily Star,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17112939,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7934760,3,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,1411
17113020,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7934933,5,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113024,2011-02-04,Muslim Brotherhood,"Dissident,Fundamentalist,Ideological,Sunni,Banned Parties,International Religious",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7934937,4,AAP Bulletins,,,,Egypt,30.0626,31.2497,1411
17113045,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Egyptian Armed Forces,"Government,Military",Egypt,7934967,3,The Wall Street Journal,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17113115,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7935066,2,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113117,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,7935072,1,BBC Monitoring Middle East,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113124,2011-02-04,Citizen (Malaysia),"Social,General Population / Civilian / Social",Malaysia,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7935086,1,Agence France-Presse,,,,Egypt,30.0626,31.2497,1411
17113129,2011-02-04,Activist (Muslim Brotherhood),"Dissident,Fundamentalist,Ideological,Sunni,Banned Parties,International Religious",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7935090,5,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113135,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7935097,4,The New York Times,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17113190,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7935198,2,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113199,2011-02-04,Activist (Egypt),"Human Rights IGOs,Nongovernmental Organization (International),Human Rights NGOs,Nongovernmental Organizations / Activists",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7935212,1,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113228,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102128,4,Al Jazeera English,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17113229,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102128,5,Al Jazeera English,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17113230,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8102129,1,Al Jazeera English,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17113276,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102201,3,Reuters News,Aswan,,Muhafazat Aswan,Egypt,24.0908,32.8994,141
17113283,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102221,6,Kyodo News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17113304,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102267,2,Reuters News,,,,Egypt,30.0626,31.2497,141
17113345,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102341,2,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113349,2011-02-04,Criminal (Egypt),"Dissident,Criminals / Gangs",Egypt,"Protest violently, riot",145,-7.5,Egypt,,Egypt,8102354,1,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17113374,2011-02-04,Activist (Egypt),"Human Rights IGOs,Nongovernmental Organization (International),Human Rights NGOs,Nongovernmental Organizations / Activists",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102392,2,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17113400,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102427,1,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17113419,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8102465,1,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113483,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102570,3,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113488,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102585,4,All Africa,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17113489,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102585,5,All Africa,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17113494,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102589,6,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113521,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8102635,2,Calgary Herald,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17113589,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8102746,3,The Christian Science Monitor,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,1411
17113615,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Obstruct passage, block",144,-7.5,Egypt,,Egypt,8102775,1,Dow Jones International News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,144
17113616,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,People Associated with the Opposition (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,8102775,6,Dow Jones International News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17113619,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Obstruct passage, block",144,-7.5,Egypt,,Egypt,8102776,1,Dow Jones International News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,144
17113620,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,People Associated with the Opposition (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,8102776,6,Dow Jones International News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17113626,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8102789,2,RIA Novosti,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113627,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8102789,6,RIA Novosti,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,1411
17113653,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102814,1,Al Arabiya,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113669,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102851,1,The Christian Science Monitor,,,,Egypt,30.0626,31.2497,141
17113670,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102851,5,The Christian Science Monitor,,,,Egypt,30.0626,31.2497,141
17113673,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8102857,5,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113726,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8107147,4,BBC Monitoring Middle East,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17113745,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Unspecified Actor,Unspecified,,8107156,1,Xinhua News Agency,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17113743,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8107156,2,Xinhua News Agency,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17113744,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8107156,5,Xinhua News Agency,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17113816,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8107267,6,BBC Monitoring Middle East,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17114033,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8107596,1,RIA Novosti,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,1411
17114093,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8107671,2,BBC Monitoring Asia Pacific,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17114141,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8107731,1,RIA Novosti,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,1411
17114150,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8107744,1,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17114151,2011-02-04,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,8107744,6,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17114186,2011-02-04,Citizen (United States),"Social,General Population / Civilian / Social",United States,"Protest violently, riot",145,-7.5,Unspecified Actor,Unspecified,,8107808,6,Market Wire,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17114303,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Unspecified Actor,Unspecified,,8107977,1,Philippine Daily Inquirer,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17114323,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,8107996,3,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17114324,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,8107996,5,Agence France-Presse,Suez,,As Suways,Egypt,29.9737,32.5263,145
17114376,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8108068,5,BBC Monitoring Newsfile,Asyut,,Muhafazat Asyut,Egypt,27.181,31.1837,141
17114383,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8108077,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17114386,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8108078,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17106266,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,14626389,2,Reuters News,,,,Egypt,30.0626,31.2497,141
17107991,2011-02-04,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,33776085,4,Euronews,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17108017,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,33777130,2,APANEWS,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17108019,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,33777143,2,APANEWS,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17108060,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,33778375,4,Le Figaro,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17108098,2011-02-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,33779871,3,All Africa,,,,Egypt,30.0626,31.2497,141
17115756,2011-02-05,Children (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6777648,2,BBC Monitoring Middle East,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17115821,2011-02-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,6777976,6,Associated Press Newswires,,,Sinai Peninsula,Egypt,29.5,34.0,1411
17115906,2011-02-05,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6778514,5,Associated Press Newswires,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
